Created-At,From-User-Id,text
1/9/2023,180696019,"17 07  lalinsonora
situasi arus lalu lintas di traffic light pintu besi jl  gunung sahari jakpus menuju arah kemayoran maupun arah ancol terpantau ramai lancar"
1/9/2023,142909924,rt    info orang hilang
1/9/2023,428320223,rt    16 56 situasi arus lalu lintas di traffic light raden inten kalimalang jaktim menuju arah bekasi maupun arah cawang terpâ¦
1/9/2023,1.58E+18,rt    dahulukan selalu ka  menerobos perlintasan kereta yang telah memberikan isyarat untuk berhenti dapat berakibat kecelakaaâ¦
1/9/2023,474862591,kehabisan baterai min
1/9/2023,180696019,"17 00  lalinsonora
situasi arus lalu lintas di traffic light raden inten kalimalang jaktim menuju arah bekasi maupun arah cawang terpantau ramai lancar"
1/9/2023,990940969,16 45 simp dinasty  living plaza cinere  situasi lalin terpantau ramai lancar petugas pengaturan antisipasi kepadatan sore hari
1/9/2023,990940969,16 35 aipda pohan  bm depok  pengaturan seputar u turn mares jl margonda raya terpantau lalin di kedua arah ramai lancar
1/9/2023,990940969,16 28 kondisi lalin depan perum pesona khayangan arah simp ramanda maupun sebaliknya terpantau ramai lancar
1/9/2023,990940969,16 25 situasi lalin simp bawah layang ui arah jl margonda depok   kelapa dua maupun sebaliknya terpantau ramai lancar
1/9/2023,990940969,16 20 situasi lalin seputar simp tugu gong si bolong beji di semua arah terpantau ramai lancar petugas pengaturan antisipasi kepadatan
1/9/2023,62215530,rt    info orang hilang
1/9/2023,167732953,efek dari botol motornya langsung kuat ini pak
1/9/2023,990940969,16 18 arus lalulintas depan st depok lama arah simp gdc   citayam maupun sebaliknya terpantau ramai lancar
1/9/2023,2473417674,"rt    12 55  infosonora

info orang hilang  
nama   winda silvia  31 tahun  membawa anaknya yg berusia 2 tahun  hilang sejak 2 jaâ¦"
1/9/2023,593382739,rt    info orang hilang
1/9/2023,150619314,lupa dicharge
1/9/2023,47327641,rt    info orang hilang
1/9/2023,202097986,rt    13 24 situasi arus lalu lintas di sekitar kawasan bundaran hi jakpus terpantau ramai lancar
1/9/2023,466457372,rt    info orang hilang
1/9/2023,165005750,macet berat dipasar mampang ga kelihatan polisi
1/9/2023,121640063,16 14  rt      polri satlantas jakbar melaksanakan pengaturan lalu lintas di traffic light jembatan dua tambora jakbar  situasi arus lalu lintas terpantau ramai lancar   elshintanewsandtalk
