"Created-At";"Text";"Id"
2022-11-18;"13.32 Telah terjadi kebakaran di Pertokoan Kolong Asemka RT.03 RW.06 Kelurahan Pinangsia Tamansari Jakarta Barat,saat ini sedang dalam pendinginan oleh petugas https://t.co/WBEZdenxwg";"1593492309118574594"
2022-11-18;"Mohon izin polisi polisi yg saya hormati @TMCPoldaMetro @NTMCLantasPolri, Apakah PP Nomor 76 Tahun 2021 ini sudah diperbaharui ya? Soalnya saya search di GOOGLE yg paling terbaru masih yang ini... https://t.co/PSFKupIo5t";"1593484149985202176"
2022-11-18;"12.47 Situasi arus lalu lintas Traffic Light Asia Afrika Jakarta Pusat terpantau lancar https://t.co/d9k6kB5dKQ";"1593480864318386177"
2022-11-18;"@KemenPU @jokowi @TMCPoldaMetro Terima kasih atas respond nya";"1593476266576838656"
2022-11-18;"@ndagels @TMCPoldaMetro @Lantas_Surabaya @NTMCLantasPolri  @korlantasid @DivHumas_Polri mohon ditindak dengan tegas anak2 atau bocah2 yang suka menghadang truk2 seperti diatas. Kasihan sopir truknya yang bisa jadi pelaku kecelakaan. Padahal kelakuan bodoh mereka yg suka nyegat truk kek gt";"1593475960560459776"
2022-11-18;"@SamsatCikarang @TMCPoldaMetro @stnkpoldametro Pelayanan nya juga cepat saya masuk stengah 8 jam 10 kurang udah beres. Mantap samsat cikarang";"1593475614052298753"
2022-11-18;"RT @TMCPoldaMetro: 09.13 Polri Sat Lantas Jaktim melakukan kegiatan JUMAT BAROKAH dengan membagikan SEMBAKO kepada warga sekitar Pos Garuda…";"1593474374551891969"
2022-11-18;"RT @TMCPoldaMetro: 09.45 Polri Sat Lantas Jakut peneguran dengan Humanis pengendara tidak memakai helm di Tarffic Light Permai Jakarta Utar…";"1593474236274077696"
2022-11-18;"@Riyan91H @TMCPoldaMetro @stnkpoldametro Siap terimakasih pak?";"1593474052420562944"
2022-11-18;"@TMCPoldaMetro realitanya buka jam 9 tutup jam 11";"1593465392231419904"
2022-11-18;"10.40 Polri Sat Lantas Jakpus melakukan pengaturan dan pengamanan aksi penyampaian pendapat di depan Gedung Balaikota Jakarta Pusat
@TMCPoldaMetro https://t.co/xWJIDSIPBC";"1593458659710730245"
2022-11-18;"@flinus23 @jokowi @TMCPoldaMetro Baik, Sahabat. Mohon maaf atas ketidaknyamanannya. Kami sampaikan ke unit terkait ya. Sahabat juga dapat menyampaikan detail laporan melalui aplikasi Jalan Kita ya. Terima kasih.";"1593454190843424768"
2022-11-18;"@TMCPoldaMetro Pasar genjing itu sbnrnya masuk jaktim atau jakpus y? Atau mmg sebagian jaktim n sebagian jakpus? #DKIJakarta #28Oktober2022 https://t.co/eyDVSxTnby";"1593453130271797248"
2022-11-18;"@mrssmin93 @apiiiinnns @apiinnnns @TMCPoldaMetro @DivHumas_Polri dia ngaku jg ke gua klo dia nipu. emg harus bgt di carii tuh org";"1593450813619249153"
2022-11-18;"@mrssmin93 @apiiiinnns @apiinnnns @TMCPoldaMetro @DivHumas_Polri gua jg ketipu sm dia, trus gua ancem biar dia balikin duit gua ktanya dia mau tebus duit dia di bank disuru tunggu 1/2 bln gua ktanya dia mau balikin duit semua yg kena tipu";"1593450673060065280"
2022-11-18;"#Polisi #Jakarta #DKIJakarta @TMCPoldaMetro: 'Pakailah Helm yg Klik sesuai SNI (Standar Nasional Indonesia) untuk menjaga keselamatan anda. ' https://t.co/MQiOjgjak3, see more https://t.co/oJIVLJEX4N";"1593450040210726913"
2022-11-18;"RT @TMCPoldaMetro: 10.40 Polri Sat Lantas Jakpus melakukan pengaturan dan pengamanan aksi penyampaian pendapat di depan Gedung Balaikota Ja…";"1593449292580388864"
2022-11-18;"10.40 Polri Sat Lantas Jakpus melakukan pengaturan dan pengamanan aksi penyampaian pendapat di depan Gedung Balaikota Jakarta Pusat https://t.co/ZeofRegQgU";"1593448887112507393"
2022-11-18;"RT @anvipus: Halo @TMCPoldaMetro rupanya platform berita digital @detikcom terang2an memasang iklan judi online ,mohoh ditegur/ditindak htt…";"1593445579027517440"
2022-11-18;"Pakailah Helm yg Klik sesuai SNI (Standar Nasional Indonesia) untuk menjaga keselamatan anda. https://t.co/Vemcx3vgxS";"1593441479631872000"
2022-11-18;"Polwan Sat Lantas Polres Metro Bekasi Kota Melaksanakan Pembinaan Di SDN Margajaya dalam rangka memperingati Maulid Nabi Besar Muhammad SAW

@polwan_republik_indonesia @polwanpoldametrojaya @ntmc_polri @tmcpoldametro https://t.co/r31HrY4vUe";"1593440135114358785"
2022-11-18;"RT @TMCPoldaMetro: Lokasi Pelayanan Samsat Keliling JADETABEK Jumat, 18 Nopember 2022. https://t.co/VDQyIGVF1V";"1593439883548569600"
2022-11-18;"@TMCPoldaMetro Pak tolong ada truk tronton mogok di jembatan layang grogol arah masuk tol kb jeruk-merak ?? https://t.co/tht8mt4LPp";"1593436522379739138"
2022-11-18;"@TMCPoldaMetro jangan cara humanis pak, pragmatis aja. Ditilang. Itu kan pelanggaran.";"1593435871566761984"
